course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
B.A. (Prog.) Sanskrit (MAJOR),Sanskrit Prose,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2097B.A.%20Prog%20(DSC-2)_CBCS_LOCF_Sanskrit_Sanskrit%20Prose_Sem_II_SNQ_2406_UPC_62131201_2024_0001.pdf,B.A. Prog (DSC-2)_CBCS_LOCF_Sanskrit_Sanskrit Prose_Sem_II_SNQ_2406_UPC_62131201_2024_0001,Prog | approx (auto-detected from title)
B. A. (Hons) English / B. A. (Prog) English,British Poetry and Drama 14th to17th Centuries,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20(Hons.)%20English/2/2069B.A.%20Hons_English_British%20Poetry%20and%20Drama_14th%20to17th%20Centuries_Sem-II_SNQ_1609_UPC_12031202_2024_0001.pdf,B.A. Hons_English_British Poetry and Drama_14th to17th Centuries_Sem-II_SNQ_1609_UPC_12031202_2024_0001,ambiguous (auto-detected from title)
B. A. (Hons) English / B. A. (Prog) English,14th to 17th Century English Poetry,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20(Hons.)%20English/2/2114B.A.%20Hons_English_DSC_14th%20to%2017th%20Century%20English%20Poetry_Sem-II_SNQ_5138_UPC_2032101201_2024_0001.pdf,B.A. Hons_English_DSC_14th to 17th Century English Poetry_Sem-II_SNQ_5138_UPC_2032101201_2024_0001,ambiguous (auto-detected from title)
BA (Hons) Sanskrit / B.A. (Prog.) Sanskrit (MAJOR),Critical Survey of Śāstric Literature,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20(Hons.)%20Sanskrit/2/2091B.A.%20Hons_Sanskrit_Critical%20Survey%20of%20Sastric%20Literature_Sem-II_SNQ_5254_UPC_2132101203_2024_0001.pdf,B.A. Hons_Sanskrit_Critical Survey of Sastric Literature_Sem-II_SNQ_5254_UPC_2132101203_2024_0001,ambiguous (auto-detected from title)
BA (Hons) Sanskrit / B.A. (Prog.) Sanskrit (MAJOR),Sanskrit Epics,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20(Hons.)%20Sanskrit/2/2106B.A.%20Hons_Sanskrit_Sanskrit%20Epics_Sem-II_SNQ_5203_UPC_2132101202_2024_0001.pdf,B.A. Hons_Sanskrit_Sanskrit Epics_Sem-II_SNQ_5203_UPC_2132101202_2024_0001,ambiguous (auto-detected from title)
BA (Hons) Sanskrit / B.A. (Prog.) Sanskrit (MAJOR),Classical Sanskrit Literature (Prose),2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20(Hons.)%20Sanskrit/2/2121B.A.%20Hons_UGCF_Sanskrit_Critical%20Sanskrit%20Literature%20(Prose)_Sem-II_SNQ_5156_UPC_2132101201_2024_0001.pdf,B.A. Hons_UGCF_Sanskrit_Critical Sanskrit Literature (Prose)_Sem-II_SNQ_5156_UPC_2132101201_2024_0001,ambiguous (auto-detected from title)
Bachelor of Management Studies / Bachelor of Management Studies,Self-Management in Gita,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.Com%20(Hons.)/2/2116B.A.%20Hons_CORE_LOCF_Self-Management%20in%20Gita_Sem-II_SNQ_1619_UPC_12131202_2024_0001.pdf,B.A. Hons_CORE_LOCF_Self-Management in Gita_Sem-II_SNQ_1619_UPC_12131202_2024_0001,ambiguous (auto-detected from title)
B.A. (Prog) Mathematics as Major,B.A. Prog ( ) Mathematics as Non-Major-Minor Elementry Linear Algebra II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2083B.A.%20Prog%20(DSC)_Mathematics%20as%20Non-Major-Minor_Elementry%20Linear%20Algebra_Sem_II_SNQ_4945_UPC_235257120_2024_0001.pdf,B.A. Prog (DSC)_Mathematics as Non-Major-Minor_Elementry Linear Algebra_Sem_II_SNQ_4945_UPC_235257120_2024_0001,Prog | approx (auto-detected from title)
B.A. (Prog) Mathematics as Major,Analytic Geometry,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2052B.A.%20Prog%20(DSC)_Mathematics_Analytic%20Geometry_Sem_II_SNQ_5037_UPC_2352201202_2024_0001.pdf,B.A. Prog (DSC)_Mathematics_Analytic Geometry_Sem_II_SNQ_5037_UPC_2352201202_2024_0001,Prog | approx (auto-detected from title)
B.A. (Hons.) Economics / B.A (Prog.) Economics as Major,Principles of Microeconomics II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2064B.A.%20Prog_(DSC-1)_Economics_Principles%20of%20Microeconomics%20II_Sem_II_SNQ_2411_UPC_62271201_2024_0001.pdf,B.A. Prog_(DSC-1)_Economics_Principles of Microeconomics II_Sem_II_SNQ_2411_UPC_62271201_2024_0001,ambiguous (auto-detected from title)
B. A. (Hons) English / B. A. (Prog) English,Selections (Poems Short Stories) from Modern Indian II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2103B.A.%20Prog_DSC_English%20Discipline_Selections%20(Poems%20Short%20Stories)%20from%20Modern%20Indian_Sem_II_SNQ_2386_UPC_62031201_2024_0001.pdf,B.A. Prog_DSC_English Discipline_Selections (Poems Short Stories) from Modern Indian_Sem_II_SNQ_2386_UPC_62031201_2024_0001,ambiguous (auto-detected from title)
B. A. (Hons) English / B. A. (Prog) English,Selections (Poems Short Stories) from Modern Indian II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2062B.A.%20Prog_DSC_English%20Discipline_Selections%20(Poems%20Short%20Stories)%20from%20Modern%20Indian_Sem_II_SNQ_2413_UPC_62031201_2024_0001.pdf,B.A. Prog_DSC_English Discipline_Selections (Poems Short Stories) from Modern Indian_Sem_II_SNQ_2413_UPC_62031201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Political Science / B.A. (Prog.) with Political Science as Major Discipline,"Introduction to International Relations: Theories, Concepts & Debates",2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2089B.A.%20Prog_DSC_Political%20Science_Introduction%20to%20International%20Relations-Theories%20Concepts%20and%20Debates_Sem_II_SNQ_5251_UPC_2322101203_2024_0001.pdf,B.A. Prog_DSC_Political Science_Introduction to International Relations-Theories Concepts and Debates_Sem_II_SNQ_5251_UPC_2322101203_2024_0001,ambiguous (auto-detected from title)
Psychology Honours / B.A (Prog.) Psychology as Major,Introduction to Social Psychology,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2106B.A.%20Prog_DSC_Psychology_Introduction%20to%20Social%20Psychology_Sem_II_SNQ_4951_UPC_2112201201_2024_0001.pdf,B.A. Prog_DSC_Psychology_Introduction to Social Psychology_Sem_II_SNQ_4951_UPC_2112201201_2024_0001,ambiguous (auto-detected from title)
B.Com. (Hons.) / B.Com (P),Corporate Accounting,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2063DSC_B.Com%20Prog_Commerce_Corporate%20Accounting_II_SNQ_3842_UPC_2412091201_2024_0001.pdf,DSC_B.Com Prog_Commerce_Corporate Accounting_II_SNQ_3842_UPC_2412091201_2024_0001,ambiguous (auto-detected from title)
Bachelor of Management Studies / Bachelor of Management Studies,Communication in Management,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2127B.A.%20Prog_GE_Communication%20in%20Management_Sem_II_SNQ_6006_UPC_2414001201_2024_0001.pdf,B.A. Prog_GE_Communication in Management_Sem_II_SNQ_6006_UPC_2414001201_2024_0001,ambiguous (auto-detected from title)
B.A. (Prog.) with Persian as Major Discipline,Introduction to Intermediary level Persian,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2097GE_B.A.%20Prog%20_Common%20Prog%20Group_Introduction%20to%20Intermediary%20Level%20Persian_Sem_II_SNQ_6127_UPC_12095902_2024_0001.pdf,GE_B.A. Prog _Common Prog Group_Introduction to Intermediary Level Persian_Sem_II_SNQ_6127_UPC_12095902_2024_0001,Prog | approx (auto-detected from title)
Bachelor of Management Studies,Communication in Management,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2112GE_B.A.%20Prog%20_Communication%20in%20Management_Sem_II_SNQ_6006_UPC_2414001201_2024_0001.pdf,GE_B.A. Prog _Communication in Management_Sem_II_SNQ_6006_UPC_2414001201_2024_0001,Prog | approx (auto-detected from title)
No single-subject syllabus match (cross-programme elective paper),Developnig Language Skill-1 II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2130GE_B.A.%20Prog%20_Developnig%20Language%20Skill-1_Sem_II_SNQ_6109_UPC_2035001001_2024_0001.pdf,GE_B.A. Prog _Developnig Language Skill-1_Sem_II_SNQ_6109_UPC_2035001001_2024_0001,Not specified | not-applicable
B.A. (Prog) Mathematics as Major,Analytic Geometry,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2123GE_Common%20Prog%20Group%20_Analytic%20Geometry_Sem_II_SNQ_6080_UPC_2354001201_2024_0001.pdf,GE_Common Prog Group _Analytic Geometry_Sem_II_SNQ_6080_UPC_2354001201_2024_0001,Prog | approx (auto-detected from title)
No single-subject syllabus match (cross-programme elective paper),Critical Thinking,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2084GE_Common%20Prog%20Group%20_Critical%20Thinking_Sem_II_SNQ_5989_UPC_2104001202_2024_0001.pdf,GE_Common Prog Group _Critical Thinking_Sem_II_SNQ_5989_UPC_2104001202_2024_0001,Not specified | not-applicable
B. A. (Prog) English,English Fluency-1 II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2096GE_Common%20Prog%20Group%20_English_English%20Fluency-1_Sem_II_SNQ_6111_UPC_2035001003_2024_0001.pdf,GE_Common Prog Group _English_English Fluency-1_Sem_II_SNQ_6111_UPC_2035001003_2024_0001,Prog | approx (auto-detected from title)
B. A. (Prog) English,English Language Through Literature II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2112GE_Common%20Prog%20Group%20_English_English%20Language%20Through%20Literature_Sem_II_SNQ_6112_UPC_2035001004_2024_0001.pdf,GE_Common Prog Group _English_English Language Through Literature_Sem_II_SNQ_6112_UPC_2035001004_2024_0001,Prog | approx (auto-detected from title)
University-wide Ability Enhancement Course Pool,Environmental Sciences Circular Economy and Environmental Sustainability II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2127GE_Common%20Prog%20Group%20_Environmental%20Sciences_Circular%20Economy%20and%20Environmental%20Sustainability_Sem_II_SNQ_5851_UPC_2184001201_2024_0001.pdf,GE_Common Prog Group _Environmental Sciences_Circular Economy and Environmental Sustainability_Sem_II_SNQ_5851_UPC_2184001201_2024_0001,Prog | approx (auto-detected from title)
No single-subject syllabus match (cross-programme elective paper),Individual and Society,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2086GE_Common%20Prog%20Group%20_Individual%20and%20Society_Sem_II_SNQ_5945_UPC_2034001210_2024_0001.pdf,GE_Common Prog Group _Individual and Society_Sem_II_SNQ_5945_UPC_2034001210_2024_0001,Not specified | not-applicable
No single-subject syllabus match (cross-programme elective paper),Life & Literature,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2102GE_Common%20Prog%20Group%20_Life%20and%20Literature_Sem_II_SNQ_5945_UPC_2034001209_2024_0001.pdf,GE_Common Prog Group _Life and Literature_Sem_II_SNQ_5945_UPC_2034001209_2024_0001,Not specified | not-applicable
B.A. (Prog.) with Persian as Major Discipline,Persian Translation of Indian Writings during Mughal Period,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2084GE_Common%20Prog%20Group%20_Persian_Persian%20Translations%20of%20Indian%20Writings%20During%20Mughal%20Period_Sem_II_SNQ_6128_UPC_2095001202_2024_0001.pdf,GE_Common Prog Group _Persian_Persian Translations of Indian Writings During Mughal Period_Sem_II_SNQ_6128_UPC_2095001202_2024_0001,Prog | approx (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,Hindi Bhasha Aur Sahitya ka Udbhav aur Vikas-B II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2110GE_Hindi_Hindi%20Bhasha%20Aur%20Sahitya%20ka%20Udbhav%20aur%20Vikas-B-_Sem_II_SNQ_6114_UPC_20552091002_2024_0001.pdf,GE_Hindi_Hindi Bhasha Aur Sahitya ka Udbhav aur Vikas-B-_Sem_II_SNQ_6114_UPC_20552091002_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,Hindi Bhasha Aur Sahitya-A II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2130GE_Hindi_Hindi%20Bhasha%20Aur%20Sahitya-A-_Sem_II_SNQ_6116_UPC_2055201001_2024_0001.pdf,GE_Hindi_Hindi Bhasha Aur Sahitya-A-_Sem_II_SNQ_6116_UPC_2055201001_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,Hindi Bhasha Aur Sahitya-B II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2105GE_Hindi_Hindi%20Bhasha%20Aur%20Sahitya-B-_Sem_II_SNQ_6117_UPC_2055201002_2024_0001.pdf,GE_Hindi_Hindi Bhasha Aur Sahitya-B-_Sem_II_SNQ_6117_UPC_2055201002_2024_0001,ambiguous (auto-detected from title)
B.Sc. (Hons.) Mathematics / B.A. (Prog) Mathematics as Major,Algebra,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20Program%20(Mathematics)/2/2074B.A.%20Prog_Mathmatics_Algebra_Sem_II_SNQ_2423_UPC_62351201_2024_0001.pdf,B.A. Prog_Mathmatics_Algebra_Sem_II_SNQ_2423_UPC_62351201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Persian / B.A. (Prog.) with Persian as Major Discipline,Persian Prose: Some Selections,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20Program%20(Persian)/2/2043B.A.%20Prog_Persian_Persian%20Prose-Some%20Selections_Sem_II_SNQ_2399_UPC_62091201_2024_0001.pdf,B.A. Prog_Persian_Persian Prose-Some Selections_Sem_II_SNQ_2399_UPC_62091201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Political Science / B.A. (Prog.) with Political Science as Major Discipline,Indian Government and Politics II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20Program%20(Political%20Science)/2/,B.A. Prog_Political Science_Indian Government and Politics_Sem_II_SNQ_2401_UPC_62321201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Political Science / B.A. (Prog.) with Political Science as Major Discipline,India’s Foreign Policy (PSD-MJ2),2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20Program%20(Political%20Science)/2/2098B.A.%20Prog_Political%20Science_India's%20Foreign%20Policy_Sem_II_SNQ_5044_UPC_2322201202_2024_0001.pdf,B.A. Prog_Political Science_India's Foreign Policy_Sem_II_SNQ_5044_UPC_2322201202_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Urdu / B.A. (Prog.) with Urdu as Major Discipline,"URDU-A, STUDY OF MODERN PROSE AND POETRY-II",2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.A.%20Program%20(Urdu)/2/2060B.A.%20Prog_Urdu_Urdu-A-Study%20of%20Modern%20Prose_Sem_II_SNQ_2408_UPC_62141201_2024_0001.pdf,B.A. Prog_Urdu_Urdu-A-Study of Modern Prose_Sem_II_SNQ_2408_UPC_62141201_2024_0001,ambiguous (auto-detected from title)
B.Com. (Hons.) / B.Com (P),Company Law,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.Com/2/2075B.Com%20Prog_UGCF_DSC_Company%20Law_II_SNQ_3844_UPC_2412091202_2024_0001.pdf,B.Com Prog_UGCF_DSC_Company Law_II_SNQ_3844_UPC_2412091202_2024_0001,ambiguous (auto-detected from title)
B.Com. (Hons.) / B.Com (P),Human Resource Management,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.Com/2/2097B.Com%20Prog_UGCF_DSC_Human%20Resource%20Management_II_SNQ_3846_UPC_2412091203_2024_0001.pdf,B.Com Prog_UGCF_DSC_Human Resource Management_II_SNQ_3846_UPC_2412091203_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Urdu / B.A. (Prog.) with Urdu as Major Discipline,"URDU-A, STUDY OF MODERN PROSE AND POETRY-II",2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/B.Com/2/2063B.Com%20Prog_Urdu%20B_Study%20of%20Modern%20Urdu%20Prose%20and%20Poetry_II_SNQ_3856_UPC_52141225_2024_0001.pdf,B.Com Prog_Urdu B_Study of Modern Urdu Prose and Poetry_II_SNQ_3856_UPC_52141225_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,हिंदी साहित्य का इतिहास (आधुनिक काल),2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2094B.A.%20Hons_DSC_Hindi%20Sahitya%20Ka%20Itihas%20(Aadhunik%20Kaal)_Sem-II_SNQ_5193_UPC_2052101202_2024_0001.pdf,B.A. Hons_DSC_Hindi Sahitya Ka Itihas (Aadhunik Kaal)_Sem-II_SNQ_5193_UPC_2052101202_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,हिंदी कविता : सगुण भक्तिकाव्य एवं रीतिकालीन काव्य,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2064B.A.%20Hons_DSC_Hindi_Hindi%20Kavita-Sagun%20Bhaktikavya%20Evam%20Ritikaleen%20Kavya_Sem_II_SNQ_5142_UPC_2052101201_2024_0001.pdf,B.A. Hons_DSC_Hindi_Hindi Kavita-Sagun Bhaktikavya Evam Ritikaleen Kavya_Sem_II_SNQ_5142_UPC_2052101201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons) Hindi / B.A. (Prog) with Hindi,हिंदी निबंध एवं अन्य गद्य विधाएँ,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2053B.A.%20Hons_DSC_Hindi_Hindi%20Nibandh%20Evam%20Anya%20Gadya%20Vidhaein_Sem-II_SNQ_5243_UPC_2052101203_2024_0001.pdf,B.A. Hons_DSC_Hindi_Hindi Nibandh Evam Anya Gadya Vidhaein_Sem-II_SNQ_5243_UPC_2052101203_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Persian / B.A. (Prog.) with Persian as Major Discipline,Introduction to Persian Rhetoric,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2091B.A.%20Hons_DSC_Persian_Introduction%20to%20Persian%20Rhetoric_Sem-II_SNQ_5249_UPC_2092101203_2024_0001.pdf,B.A. Hons_DSC_Persian_Introduction to Persian Rhetoric_Sem-II_SNQ_5249_UPC_2092101203_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Philosophy / B.A. (Prog) Philosophy,Fundamentals of Philosophy,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2109B.A.%20Hons_DSC_Philosophy_Fundamentals%20of%20Philosophy_Sem-II_SNQ_5152_UPC_2102101201_2024_0001.pdf,B.A. Hons_DSC_Philosophy_Fundamentals of Philosophy_Sem-II_SNQ_5152_UPC_2102101201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Philosophy / B.A. (Prog) Philosophy,Greek Philosophy,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2126B.A.%20Hons_DSC_Philosophy_Greek%20Philosophy_Sem-II_SNQ_5199_UPC_2102101202_2024_0001.pdf,B.A. Hons_DSC_Philosophy_Greek Philosophy_Sem-II_SNQ_5199_UPC_2102101202_2024_0001,ambiguous (auto-detected from title)
B.A. (Prog.) with Arabic as Major Discipline,Introductory Arabic-2,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2086B.A.%20Prog%20(DSC)_Arabic_Introductory%20Arabic-2_Sem_II_SNQ_5020_UPC_2012201202_2024_0001.pdf,B.A. Prog (DSC)_Arabic_Introductory Arabic-2_Sem_II_SNQ_5020_UPC_2012201202_2024_0001,Prog | approx (auto-detected from title)
B.A. (Hons.) Bengali,B.A. Prog ( ) Bangali Bangla Bhasha Sahitya O Itihas Parichay-II II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2101B.A.%20Prog%20(DSC)_Bangali_Bangla%20Bhasha%20Sahitya%20O%20Itihas%20Parichay-II_Sem_II_SNQ_4915_UPC_2082201201_2024_0001.pdf,B.A. Prog (DSC)_Bangali_Bangla Bhasha Sahitya O Itihas Parichay-II_Sem_II_SNQ_4915_UPC_2082201201_2024_0001,Prog | approx (auto-detected from title)
B. A. (Prog) English,16th and 17th Century English Drama,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2124B.A.%20Prog%20(DSC)_English_16th%20and%2017th%20Century%20English%20Drama_Sem_II_SNQ_4938_UPC_2032201201_2024_0001.pdf,B.A. Prog (DSC)_English_16th and 17th Century English Drama_Sem_II_SNQ_4938_UPC_2032201201_2024_0001,Prog | approx (auto-detected from title)
B. A. (Prog) English,18th Century Literature,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2091B.A.%20Prog%20(DSC)_English_18th%20Century%20Literature_Sem_II_SNQ_5028_UPC_2032201202_2024_0001.pdf,B.A. Prog (DSC)_English_18th Century Literature_Sem_II_SNQ_5028_UPC_2032201202_2024_0001,Prog | approx (auto-detected from title)
B.A. (Prog) with Hindi,B.A. Prog ( ) Hindi Kavita (Madhyakal aur Aadhunik Kal) II,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2081B.A.%20Prog%20(DSC)_Hindi_Hindi%20Kavita%20(Madhyakal%20aur%20Aadhunik%20Kal)_Sem_II_SNQ_4941_UPC_2052201201_2024_0001.pdf,B.A. Prog (DSC)_Hindi_Hindi Kavita (Madhyakal aur Aadhunik Kal)_Sem_II_SNQ_4941_UPC_2052201201_2024_0001,Prog | approx (auto-detected from title)
B.A. (Prog) Mathematics as Major,Elementary Linear Algebra,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2069B.A.%20Prog%20(DSC)_Mathematics_Elementary%20Linear%20Algebra_Sem_II_SNQ_4020_UPC_2352571201_2024_0001.pdf,B.A. Prog (DSC)_Mathematics_Elementary Linear Algebra_Sem_II_SNQ_4020_UPC_2352571201_2024_0001,Prog | approx (auto-detected from title)
B.A. (Prog) Mathematics as Major,Elementary Linear Algebra,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2045B.A.%20Prog%20(DSC)_Mathematics_Elementary%20Linear%20Algebra_Sem_II_SNQ_4945_UPC_2352571201_2024_0001.pdf,B.A. Prog (DSC)_Mathematics_Elementary Linear Algebra_Sem_II_SNQ_4945_UPC_2352571201_2024_0001,Prog | approx (auto-detected from title)
B.A. (Prog) Mathematics as Major,Elementary Linear Algebra,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2065B.A.%20Prog%20(DSC)_Mathematics_Elementary%20Linear%20Algebra_Sem_II_SNQ_4965_UPC_2352571201_2024_0001.pdf,B.A. Prog (DSC)_Mathematics_Elementary Linear Algebra_Sem_II_SNQ_4965_UPC_2352571201_2024_0001,Prog | approx (auto-detected from title)
History Honours / B.A (Prog.) History as Major,Delhi through the Ages: From Colonial to Contemporary Times,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2110GE_History%20_Delhi%20Through%20the%20Ages-From%20Colonial%20to%20Contempory%20Times_Sem_II_SNQ_5971_UPC_2314001201_2024_0001.pdf,GE_History _Delhi Through the Ages-From Colonial to Contempory Times_Sem_II_SNQ_5971_UPC_2314001201_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Economics / B.A (Prog.) Economics as Major,"Philosophy, Politics, Economics",2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2128GE_Philosophy%20_Philosophy-Politics-Economics_Sem_II_SNQ_5991_UPC_2104001204_2024_0001.pdf,GE_Philosophy _Philosophy-Politics-Economics_Sem_II_SNQ_5991_UPC_2104001204_2024_0001,ambiguous (auto-detected from title)
B.A. (Hons.) Political Science / B.A. (Prog.) with Political Science as Major Discipline,Introduction to the Indian Constitution,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2088GE_Philosophy%20_Philosophy-Politics-Economics_Sem_II_SNQ_5991_UPC_2104001204_2024_0001.pdf,GE_Political Science _Introduction to the Indian Constitution_Sem_II_SNQ_5979_UPC_2324001202_2024_0001,ambiguous (auto-detected from title)
BA (Hons) Sanskrit / B.A. (Prog.) Sanskrit (MAJOR),Basic Principles of Ayurveda,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/,GE_Sanskrit_Basic Principles of Ayurveda_Sem_II_SNQ_6138_UPC_2135001001_2024_0001,ambiguous (auto-detected from title)
BA (Hons) Sanskrit / B.A. (Prog.) Sanskrit (MAJOR),Indian Aesthetics,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/GE/2/2122GE_Sanskrit_Indian%20Aesthetics_Sem_II_SNQ_6140_UPC_2135001003_2024_0001.pdf,GE_Sanskrit_Indian Aesthetics_Sem_II_SNQ_6140_UPC_2135001003_2024_0001,ambiguous (auto-detected from title)
B.A. (Prog.) Sanskrit (MAJOR),Acting Skills in Sanskrit Dramaturgy,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/SEC/2/2099SEC_Common%20Prog%20Group_Acting%20Skill%20in%20Sanskrit%20Dramaturgy_Sem_II_SNQ_4816_UPC_2136000003_2024.pdf,SEC_Common Prog Group_Acting Skill in Sanskrit Dramaturgy_Sem_II_SNQ_4816_UPC_2136000003_2024,Prog | approx (auto-detected from title)
No single-subject syllabus match (cross-programme elective paper),Business Communication,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/SEC/2/2111SEC_Common%20Prog%20Group_Business%20Communication_Sem_II_SNQ_4755_UPC_2416000001_2024.pdf,SEC_Common Prog Group_Business Communication_Sem_II_SNQ_4755_UPC_2416000001_2024,Not specified | not-applicable
B.A. (Prog) with Hindi,Srjnatmak Lekhan,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/SEC/2/2125SEC_Common%20Prog%20Group_Hindi_Sirjnatmak%20Lekhan_Sem_II_SNQ_4760_UPC_2126000002_2024_0001.pdf,SEC_Common Prog Group_Hindi_Sirjnatmak Lekhan_Sem_II_SNQ_4760_UPC_2126000002_2024_0001,Prog | approx (auto-detected from title)
History Honours / B.A (Prog.) History as Major,History of the USA: Reconstruction to New Age Politics,2025,Semester 2,2,https://zhdce.ac.in/Previousyear_paper/2025/DSC/2/2076B.A.%20Hons_DSC_History_History%20of%20the%20USA-Reconstruction%20to%20New%20Age%20Politics_Sem-II_SNQ_5195_UPC_2312101202_2024_0001.pdf,B.A. Hons_DSC_History_History of the USA-Reconstruction to New Age Politics_Sem-II_SNQ_5195_UPC_2312101202_2024_0001,ambiguous (auto-detected from title)
