course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
BA(P),VEDIC MATHEMATICS - I,2025,Not Specified,,https://drive.google.com/file/d/1Q_B9KC2Bk0iwRdWr3EvIuQfXgNw3hsPG/view?usp=sharing,,Paper Code 6967000020 | Syllabus: https://drive.google.com/file/d/1g93nNdDoyTzoaNFpx6hBKf8knXInUBnS/view?usp=drive_link
BA(P),VEDIC MATHEMATICS - III,2025,Not Specified,,https://drive.google.com/file/d/1KkQudJ3boM_0DTxPctsDMXqquKO8r1II/view?usp=drive_link,,Paper Code 6967007001 | Syllabus: https://drive.google.com/file/d/1CQEn5aJ8-1qiRgsPTcPhBqieBY90FAH9/view?usp=drive_link
BA(P),VEDIC MATHEMATICS - III,2025,Not Specified,,https://drive.google.com/file/d/14ZzMog3E18LBTm4R4q20Tugtfmk2Ahqs/view?usp=sharing,,Paper Code 6967007001 | Syllabus: https://drive.google.com/file/d/1CQEn5aJ8-1qiRgsPTcPhBqieBY90FAH9/view?usp=drive_link
BA(P),VICTORIAN LITERATURE,2025,Not Specified,,https://drive.google.com/file/d/1la_7v_mClMDuas3QpjypE-tMIkFyNYBs/view?usp=sharing,,Paper Code 2032102302 | Syllabus: https://drive.google.com/file/d/1kwmg9_ariTNm62mjZYTVzXzHlG2twjuW/view?usp=drive_link
BA(P),VIHARAK PUNJABI,2025,Not Specified,,https://drive.google.com/file/d/1ZT3CraKaXhEgkuV_oVJtNDkKwAPztV6E/view?usp=sharing,,Paper Code 2125001201 | Syllabus: https://drive.google.com/file/d/1iAZzF-NzKYuq-lh_RxmkNPnNzZbH7nUS/view?usp=drive_link
BA(P),VIHARAK PUNJABI,2025,Not Specified,,https://drive.google.com/file/d/1rENxg7Z4-4WOUo5zyRrz57dvegnaqE8N/view?usp=sharing,,Paper Code 2123100011 | Syllabus: https://drive.google.com/file/d/1J-cBwwrJkj31jdFh9WWjH6uuwZ7pKimT/view?usp=drive_link
BA(P),VYAVHARIK HINDI-A,2025,Not Specified,,https://drive.google.com/file/d/1eEAnVxqihIZ0_DcBjCH7niUPJPXdsj2k/view?usp=sharing,,Paper Code 2051002001 | Syllabus: https://drive.google.com/file/d/1fPsFJ4kMWix-8SZTcSoUk-E3-BLSNIHO/view?usp=drive_link
BA(P),VYAVHARIK HINDI-A,2025,Not Specified,,https://drive.google.com/file/d/1FYuI1mReO0NfXTKXyBcHF5UDIuCLCTNK/view?usp=sharing,,Paper Code 2051002001 | Syllabus: https://drive.google.com/file/d/1fPsFJ4kMWix-8SZTcSoUk-E3-BLSNIHO/view?usp=drive_link
BA(P),WESTERN POLITICAL PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/1SkaXBaVyKL_fws2KqHYTUqhE6ijUNeqN/view?usp=sharing,,Paper Code 2324002006 | Syllabus: https://drive.google.com/file/d/1ICIT6P1nNPs_DJ2Y1ELjaUbyG7Fh8c6g/view?usp=drive_link
BA(P),WESTERN POLITICAL PHILOSOPHY,2025,Not Specified,,https://drive.google.com/file/d/16zerHScnLoMBVuQssFaU-5mXr9BDmtwu/view?usp=sharing,,Paper Code 2324002006 | Syllabus: https://drive.google.com/file/d/1ICIT6P1nNPs_DJ2Y1ELjaUbyG7Fh8c6g/view?usp=drive_link
BA(P),WOMEN IN INDIAN HISTORY,2025,Not Specified,,https://drive.google.com/file/d/1UPHwvAtyYoVj1168-o-O8VDjk4bHji1P/view?usp=sharing,,Paper Code 2314000018 | Syllabus: https://drive.google.com/file/d/19t0EY7vz1cM7l75ma5LSPU6L3zHSKxie/view?usp=drive_link
BA(P),WORKING WITH PEOPLE,2025,Not Specified,,https://drive.google.com/file/d/1qWcv9sKLOlzMjqiZBaWx--dExIXopvTH/view?usp=sharing,,Paper Code 2336000001 | Syllabus: https://drive.google.com/file/d/1_Gk5okCZ-k3bVPNlxBcrCsup0pEx5phL/view?usp=drive_link
BA(P),WORKING WITH PEOPLE,2025,Not Specified,,https://drive.google.com/file/d/1pgiZA4samJZQI4Y81bjRnADzKq7cn9ck/view?usp=sharing,,Paper Code 2336000001 | Syllabus: https://drive.google.com/file/d/1_Gk5okCZ-k3bVPNlxBcrCsup0pEx5phL/view?usp=drive_link
BA(P),YOGA: PHILOSOPHY AND PRACTICE,2025,Not Specified,,https://drive.google.com/file/d/1loE7ua5tw3Ku4wzNjmScOZ1xf82eJ8fY/view?usp=sharing,,Paper Code 6967000021 | Syllabus: https://drive.google.com/file/d/1BsPTEz3w8OTaFusIO-i_tY2Uxmgahjpf/view?usp=drive_link
BA(P),YOUTH AND MENTAL HEALTH,2025,Not Specified,,https://drive.google.com/file/d/1S5Td2D6N1jKWjg9h6UZeJuSAEZU2Q1C8/view?usp=sharing,,Paper Code 2114002002 | Syllabus: https://drive.google.com/file/d/12JlYhc9b0ETAKx1FtTL2GbALOCoudegX/view?usp=drive_link
BA(P),जनसंचार और रचनात्मक लेखन (हिन्दी ख),2025,Not Specified,,https://drive.google.com/file/d/13b5gZQJpraDqf-F8wCqMRDIrsZvsI1mG/view?usp=sharing,,Paper Code 2051002002 | Syllabus: https://drive.google.com/file/d/1tNhkcZUGfuwa1IePLySJYtIhJX1wCKFD/view?usp=drive_link
BA(P),प्रवासी हिंदी साहित्य,2025,Not Specified,,https://drive.google.com/file/d/14HdaIMYVtsej8WJmY_Hnf061bQe427uy/view?usp=sharing,,Paper Code 2054000009 | Syllabus: https://drive.google.com/file/d/1yWy1k1mCoCXa_MSwkaeGlIntvkdEhNiR/view?usp=drive_link
BA(P),भारतीय भक्ति परम्परा और मानव मूल्य,2025,Not Specified,,https://drive.google.com/file/d/1u1C0qLF4g78id-70QYW1sh-hKXtTJHNl/view?usp=sharing,,Paper Code 6967000022 | Syllabus: https://drive.google.com/file/d/1tcAGhm-vJ46wDe-Jx9bBR5ccn7W_gyOw/view?usp=drive_link
BA(P),राजभाषा और राष्ट्रभाषा के रूप में हिंदी,2025,Not Specified,,https://drive.google.com/file/d/1W01R8h60Sfbkv5X2YaI-iEb27Xy8UMHU/view?usp=sharing,,Paper Code 2052203502 | Syllabus: https://drive.google.com/file/d/1NWXwx6afAMwLDIToGLgE10lJIuVeqgsl/view?usp=drive_link
BA(P),व्यवहारिक हिंदी (हिन्दी क),2025,Not Specified,,https://drive.google.com/file/d/1LW8E3v7m8J-nFdn43vfYaS8kvHR3aBbM/view?usp=sharing,,Paper Code 2051002001 | Syllabus: https://drive.google.com/file/d/1fPsFJ4kMWix-8SZTcSoUk-E3-BLSNIHO/view?usp=drive_link
BA(P),व्यावसायिक सम्प्रेषण और हिंदी भाषा,2025,Not Specified,,https://drive.google.com/file/d/1iIzfJHZm9Y0te5yutS19Zlc5AHkonF7i/view?usp=sharing,,Paper Code 2053200002 | Syllabus: https://drive.google.com/file/d/1cLAIZqn4IFX8A9lBzLtZUY_cLEQ5FNS2/view?usp=drive_link
BA(P),साहित्य संस्कृति और सिनेमा,2025,Not Specified,,https://drive.google.com/file/d/1Ieh4j6HaDJH2WjV62y5TGjm6nhW5Kz1F/view?usp=sharing,,Paper Code 6967000023 | Syllabus: https://drive.google.com/file/d/1oNPG1J2XWag9IkjNZbAcP0-TxZ7aOm1M/view?usp=drive_link
BA(P),सृजनात्मक लेखन के आयाम,2025,Not Specified,,https://drive.google.com/file/d/1Cw3ASHlfPRM-BfLYVyb4n2dTW9c4l3Ra/view?usp=sharing,,Paper Code 6967000024 | Syllabus: https://drive.google.com/file/d/1uwiKIWDslczkhrfed1ZMq7uWaYcfYmwb/view?usp=drive_link
BA(P),सृजनात्मक लेखन के आयाम,2025,Not Specified,,https://drive.google.com/file/d/1Ts73BUh2LxrcOwkeXc_0pUCKB8eLLwVO/view?usp=sharing,,Paper Code 6967000024 | Syllabus: https://drive.google.com/file/d/1uwiKIWDslczkhrfed1ZMq7uWaYcfYmwb/view?usp=drive_link
BA(P),सोशल मीडिया और ब्लॉग लेखन - ग,2025,Not Specified,,https://drive.google.com/file/d/1vsA70qEktnsXDnkmcZqbD5zV121sJ6Cb/view?usp=drive_link,,Paper Code 2051001003 | Syllabus: https://drive.google.com/file/d/1rAG8hc8OQjb5joh9zMZ_cTr8TZZAu0PZ/view?usp=drive_link
BA(P),हिंदी का वैश्विक परिदृश्य,2025,Not Specified,,https://drive.google.com/file/d/1wlgkgwk4jJeieox4tncSWb9P8reGjhdI/view?usp=sharing,,Paper Code 2054001001 | Syllabus: https://mscw.ac.in/library/NA
BA(P),हिंदी गद्य विकास के विविध चरण-(हिंदी क),2025,Not Specified,,https://drive.google.com/file/d/1UsVqe-fWhUStvit2zsXZ64KVqXfk6b64/view?usp=sharing,,Paper Code 2055092001 | Syllabus: https://drive.google.com/file/d/175YNOIj4K0QZfSR49bj6IPLe66OpK5XH/view?usp=drive_link
BA(P),हिंदी गद्य विकास के विविध चरण-(हिंदी ख),2025,Not Specified,,https://drive.google.com/file/d/1LQyQ1wXe9TFH37xeRQsqsY4K7WSrd3c4/view?usp=sharing,,Paper Code 2055092002 | Syllabus: https://drive.google.com/file/d/1bwwRQHfyuznR05OoGf6Ts3-l5JV9GM9V/view?usp=drive_link
BA(P),हिंदी गद्य: उद्भव और विकास 'ग',2025,Not Specified,,https://drive.google.com/file/d/1j4K0oyCCAZMR-Xy4jANYS0kTHHwZcqQ1/view?usp=drive_link,,Paper Code 2055002003 | Syllabus: https://drive.google.com/file/d/1jJ_4FFHsjhSjeoZY41TVtoe5e7FGxXk0/view?usp=drive_link
BA(P),हिंदी भाषा और तकनीकी (हिंदी ग),2025,Not Specified,,https://drive.google.com/file/d/1ucHPBv93JZzAUAz5HmkIDunmmib4rjVL/view?usp=sharing,,Paper Code 2051002003 | Syllabus: https://drive.google.com/file/d/1H03G89MHCbVA9k73ORv00qQWICa-88Bi/view?usp=drive_link
BA(P),हिंदी भाषा का व्यवहारिक व्याकरण,2025,Not Specified,,https://drive.google.com/file/d/1d8qBoBJktSQ6gYFaUdxZZlnEzAIFVN3x/view?usp=sharing,,Paper Code 2052203501 | Syllabus: https://drive.google.com/file/d/1JyHDVbHo_5U4F-4mvp8r1v3ja7UAUQx_/view?usp=drive_link
BA(P),हिंदी भाषा का व्यवहारिक व्याकरण,2025,Not Specified,,https://drive.google.com/file/d/1l7nahK86cOrgq8amEU-qlRyqewhtpISg/view?usp=sharing,,Paper Code 2052203501 | Syllabus: https://drive.google.com/file/d/1JyHDVbHo_5U4F-4mvp8r1v3ja7UAUQx_/view?usp=drive_link
BA(P),हिंदी में व्यावहारिक अनुवाद,2025,Not Specified,,https://drive.google.com/file/d/1rCoINAmzm5lnrQtCad77oW363tvl1DKD/view?usp=drive_link,,Paper Code 2054001002 | Syllabus: https://drive.google.com/file/d/1ZKAA9llKvdbpTXHKMp3INur7KUvCP2XF/view?usp=drive_link
BA(P),हिंदी सिनेमा और उसका अध्ययन,2025,Not Specified,,https://drive.google.com/file/d/18Fs1UjQNzBPz_ym-Y8G8dyRaup5PpUiC/view?usp=drive_link,,Paper Code 2054001003 | Syllabus: https://drive.google.com/file/d/1oOq0ty15XwgmbpvbL4RDixwHFKNXXJ0s/view?usp=drive_link
BA(P),हिन्दी औपचारिक लेखन - ख,2025,Not Specified,,https://drive.google.com/file/d/1RJ2ueBH-tzFmng7FenwPpXtSDKM7JVeH/view?usp=drive_link,,Paper Code 2051001002 | Syllabus: https://drive.google.com/file/d/1LP-Xi78d6G4TTQBtWB3DNM8iNfnVwxt3/view?usp=drive_link
BA(P),हिन्दी भाषा: सम्प्रेषण और संचार - क,2025,Not Specified,,https://drive.google.com/file/d/1XGFEoKrqcPQmG9L0ToElLskoZV37HZNX/view?usp=drive_link,,Paper Code 2051001001 | Syllabus: https://drive.google.com/file/d/1wBXfpEWmb3VDGCbvoe3XRiZjFYCoS0nq/view?usp=drive_link
BCOM(H),BUSINESS LAWS,2023,Not Specified,,https://drive.google.com/file/d/1sA1f858Ct2DxZJ4B3A2OIv9ee6Y-Wd80/view?usp=drive_link,,Paper Code 2412081102 | Syllabus: https://drive.google.com/file/d/1A5JWt0d74KP87EWFZ2LgH0jao5Mx9lLG/view?usp=drive_link
BCOM(H),BUSINESS MATHEMATICS,2023,Not Specified,,https://drive.google.com/file/d/1Im07PwZbRlYLD0RtvuZLofrglPvrXgG2/view?usp=drive_link,,Paper Code 2412082301 | Syllabus: https://drive.google.com/file/d/1tnEkuq1Hzz2PPufApLgPGZqzqGxWrdjl/view?usp=drive_link
BCOM(H),COMPANY LAW,2023,Not Specified,,https://drive.google.com/file/d/1Q2vxN_ja33MT90bAwPJ9nljIeBMA9D08/view?usp=drive_link,,Paper Code 2412081202 | Syllabus: https://drive.google.com/file/d/1FcCrBWHe8Vq3NCPLBWnGcMVzCFM8Xyax/view?usp=drive_link
BCOM(H),CORPORATE ACCOUNTING,2023,Not Specified,,https://drive.google.com/file/d/1WxCZm49y3kU0bnW5CdLllvPg42xLm_8F/view?usp=drive_link,,Paper Code 2412081201 | Syllabus: https://drive.google.com/file/d/1kFOTLJuKGjwEXdYN7k0LXsxLGY2uswzz/view?usp=drive_link
BCOM(H),FINANCIAL ACCOUNTING,2023,Not Specified,,https://drive.google.com/file/d/1Nnr96zKGwd3lnh7P3E5Ia6pNZKvuZEeW/view?usp=drive_link,,Paper Code 2412081103 | Syllabus: https://drive.google.com/file/d/1NojGE--D708gILKIRNZHt9pM7K6lZlxK/view?usp=drive_link
BCOM(H),FINANCIAL MANAGEMENT,2023,Not Specified,,https://drive.google.com/file/d/1KGyEgClpLNO_-X6G954Zzw0O8ESeHf0M/view?usp=drive_link,,Paper Code 2412082302 | Syllabus: https://drive.google.com/file/d/1aB3dcmcAJmLZD2pJO5NItIUd_voRqtVf/view?usp=drive_link
BCOM(H),FINANCIAL MARKETS AND INSTITUTIONS,2023,Not Specified,,https://drive.google.com/file/d/1fGzaWKtjMwoex25YZ-JjSs83GK5UttJL/view?usp=drive_link,,Paper Code 2413082002 | Syllabus: https://drive.google.com/file/d/165pZSAZwlGAX7yeyIgh3lIwfOEVy2F2u/view?usp=drive_link
BCOM(H),HUMAN RESOURCE MANAGEMENT,2023,Not Specified,,https://drive.google.com/file/d/1GMHWfIuCFEAq92apDQ0DYoNHdtseJ78I/view?usp=drive_link,,Paper Code 2412081203 | Syllabus: https://drive.google.com/file/d/1VcRIfyknaJ3fFKeadohO16JCZM1cidZ6/view?usp=drive_link
BCOM(H),MANAGEMENT PRINCIPLES AND APPLICATIONS,2023,Not Specified,,https://drive.google.com/file/d/1Pw2IEMuG_xYSshOKOvYcru4eRJNmSFB9/view?usp=drive_link,,Paper Code 2412081101 | Syllabus: https://drive.google.com/file/d/1mrTSj9HcVDoPrfExK5uN3KGEI_5j9IGB/view?usp=sharing
BCOM(H),PRINCIPLES OF MARKETING,2023,Not Specified,,https://drive.google.com/file/d/1wr7ImUEIpfNffQpV0vYXnCNhTatvxMFv/view?usp=drive_link,,Paper Code 2412082303 | Syllabus: https://drive.google.com/file/d/1klua_-hDWctKhp1rRXUQsnENZOUqNCcE/view?usp=drive_link
BCOM(H),BUSINESS STATISTICS,2024,Not Specified,,https://drive.google.com/file/d/1nvQEUZKKDYsrmI1vwdL6sO5-qkV_Io9X/view?usp=drive_link,,Paper Code 2412082401 | Syllabus: https://drive.google.com/file/d/17sk9VQvwTF_b3UJ2k-Qpq8EkAtOclr_2/view?usp=drive_link
BCOM(H),CORPORATE ACCOUNTING,2024,Not Specified,,https://drive.google.com/file/d/1S3JMx3QZfsabu82ObL4dOhQEyVzQTp9-/view?usp=sharing,,Paper Code 2412081201 | Syllabus: https://drive.google.com/file/d/1kFOTLJuKGjwEXdYN7k0LXsxLGY2uswzz/view?usp=drive_link
BCOM(H),COST ACCOUNTING,2024,Not Specified,,https://drive.google.com/file/d/1N1J69IHEFQBBUf4MABi7TVmGQ1iNj_rr/view?usp=drive_link,,Paper Code 2412082402 | Syllabus: https://drive.google.com/file/d/1W_5wUmOXqoPiwXPWTcYkFoDTtn63ObLQ/view?usp=drive_link
BCOM(H),INTERNATIONAL BUSINESS,2024,Not Specified,,https://drive.google.com/file/d/1A4oYOEtFHkg7-rCUjn9Fpf2AxTjfjeQl/view?usp=drive_link,,Paper Code 2412082403 | Syllabus: https://drive.google.com/file/d/1O7sMfD6M5A_07kFravDK6EYJX2GYiU2o/view?usp=drive_link
BCOM(H),AUDITING,2025,Not Specified,,https://drive.google.com/file/d/18kGSxMvJuzeeQpATho2OesMHoUOQSf0-/view?usp=sharing,,Paper Code 2413080015 | Syllabus: https://drive.google.com/file/d/1bX0NTiIEWSuujhHqiywMiR04OKLZ3U0k/view?usp=drive_link
BCOM(H),BUSINESS ECONOMICS,2025,Not Specified,,https://drive.google.com/file/d/1x-GXXwLUNvY3vjcYVqgNes-nTg7fNz_7/view?usp=sharing,,Paper Code 2412083502 | Syllabus: https://drive.google.com/file/d/18YoN6UVUaqpYRVuSy40__mjIcgBuUyuj/view?usp=drive_link
BCOM(H),BUSINESS MATHEMATICS,2025,Not Specified,,https://drive.google.com/file/d/1nzil39rPjglxon0P6AAV3eyDYh0IdX1F/view?usp=sharing,,Paper Code 2412082301 | Syllabus: https://drive.google.com/file/d/1tnEkuq1Hzz2PPufApLgPGZqzqGxWrdjl/view?usp=drive_link
BCOM(H),BUSINESS STATISTICS,2025,Not Specified,,https://drive.google.com/file/d/1FcGMmMsQFTqXN2sRSCVHJWxAOexQ4n4B/view?usp=sharing,,Paper Code 2412082401 | Syllabus: https://drive.google.com/file/d/17sk9VQvwTF_b3UJ2k-Qpq8EkAtOclr_2/view?usp=drive_link
BCOM(H),COMPANY LAWS,2025,Not Specified,,https://drive.google.com/file/d/1s9bBB_41on9Qmg0Q5OKmI-2MiXmGe9ru/view?usp=sharing,,Paper Code 2412081202 | Syllabus: https://drive.google.com/file/d/1FcCrBWHe8Vq3NCPLBWnGcMVzCFM8Xyax/view?usp=drive_link
BCOM(H),CONSUMER AFFAIRS AND SOVEREIGNTY,2025,Not Specified,,https://drive.google.com/file/d/18klFlQJKgDdU9G-tzYmppqNO54psvlpv/view?usp=sharing,,Paper Code 2413080013 | Syllabus: https://drive.google.com/file/d/1Sz5WgI0XXWGNc4B-4iKW_fCHnjhHic4J/view?usp=drive_link
BCOM(H),CORPORATE ACCOUNTING,2025,Not Specified,,https://drive.google.com/file/d/1i-sWibXRTOU5epZQtbG0ypr9EvKK8gi7/view?usp=sharing,,Paper Code 2412081201 | Syllabus: https://drive.google.com/file/d/1kFOTLJuKGjwEXdYN7k0LXsxLGY2uswzz/view?usp=drive_link
BCOM(H),COST ACCOUNTING,2025,Not Specified,,https://drive.google.com/file/d/1Kp0Q6aywQ3dsmlB-u6BIApTJ1LXN5YOe/view?usp=sharing,,Paper Code 2412082402 | Syllabus: https://drive.google.com/file/d/1W_5wUmOXqoPiwXPWTcYkFoDTtn63ObLQ/view?usp=drive_link
BCOM(H),FINANCIAL ACCOUNTING,2025,Not Specified,,https://drive.google.com/file/d/1Y7UgSdU2ZkT4jOK95GvoA1DuyFg4rukr/view?usp=sharing,,Paper Code 2412081103 | Syllabus: https://drive.google.com/file/d/1NojGE--D708gILKIRNZHt9pM7K6lZlxK/view?usp=drive_link
BCOM(H),FINANCIAL MANAGEMENT,2025,Not Specified,,https://drive.google.com/file/d/1k9je02UuvEB0H5sSij1YzmHbwCoRp6xo/view?usp=sharing,,Paper Code 2412082302 | Syllabus: https://drive.google.com/file/d/1aB3dcmcAJmLZD2pJO5NItIUd_voRqtVf/view?usp=drive_link
BCOM(H),FINANCIAL MARKETS AND INSTITUTIONS,2025,Not Specified,,https://drive.google.com/file/d/1tMmJl4UisJQoV_g4JsnCOHalVIjU7J4P/view?usp=sharing,,Paper Code 2413082002 | Syllabus: https://drive.google.com/file/d/165pZSAZwlGAX7yeyIgh3lIwfOEVy2F2u/view?usp=drive_link
BCOM(H),HUMAN RESOURCE MANAGEMENT,2025,Not Specified,,https://drive.google.com/file/d/1DlrWE7LF9yEDaViWsXYBLOVCwAsy28Xk/view?usp=sharing,,Paper Code 2412081203 | Syllabus: https://drive.google.com/file/d/1VcRIfyknaJ3fFKeadohO16JCZM1cidZ6/view?usp=drive_link
BCOM(H),INCOME TAX LAW AND PRACTICE,2025,Not Specified,,https://drive.google.com/file/d/1wzZpT_ou1602G06zM-VkIZkd_JfA0JtE/view?usp=sharing,,Paper Code 2412083501 | Syllabus: https://drive.google.com/file/d/1ceCAh_qnlx4R0GMWYypkYcd_Yg6MJ5zV/view?usp=drive_link
BCOM(H),INTERNATIONAL BUSINESS,2025,Not Specified,,https://drive.google.com/file/d/1u96ajffjAxTGaalNR28F4JRSfpTWCeh7/view?usp=sharing,,Paper Code 2412082403 | Syllabus: https://drive.google.com/file/d/1O7sMfD6M5A_07kFravDK6EYJX2GYiU2o/view?usp=drive_link
BCOM(H),MANAGEMENT PRINCIPLES AND APPLICATIONS,2025,Not Specified,,https://drive.google.com/file/d/110s7-lgrHvbb1AiQtOeczovY0HOLS8bI/view?usp=sharing,,Paper Code 2412081101 | Syllabus: https://drive.google.com/file/d/1mrTSj9HcVDoPrfExK5uN3KGEI_5j9IGB/view?usp=sharing
BCOM(H),PRINCIPLES OF MARKETING,2025,Not Specified,,https://drive.google.com/file/d/18ArMmR7zhxJ9YgMSb1w0ebGX1GilvIpk/view?usp=sharing,,Paper Code 2412082303 | Syllabus: https://drive.google.com/file/d/1klua_-hDWctKhp1rRXUQsnENZOUqNCcE/view?usp=drive_link
BCOM(P),BUSINESS LAW,2023,Not Specified,,https://drive.google.com/file/d/1R3l3t4VD2uFnM_eRPOVjh5D4AnDegSDo/view?usp=drive_link,,Paper Code 2412091102 | Syllabus: https://drive.google.com/file/d/1FIJepA4uAbKCpDG7WpOGObYCtK56oTK8/view?usp=drive_link
BCOM(P),BUSINESS ORGANISATION AND MANAGEMENT,2023,Not Specified,,https://drive.google.com/file/d/1GqOuXOQ8749tuaGXmeqzNBLwns0i9N86/view?usp=drive_link,,Paper Code 2412091101 | Syllabus: https://drive.google.com/file/d/1hQRyBhAOjFAKr8u0o-Pd4XJ9Ot7zHxwB/view?usp=drive_link
BCOM(P),BUSINESS STATISTICS,2023,Not Specified,,https://drive.google.com/file/d/18Md23taBCcRPjk8Po0XLlh9I5E7TM8Yr/view?usp=drive_link,,Paper Code 2412092301 | Syllabus: https://drive.google.com/file/d/1Mytd32ZCHJVXv5mYjFDnEiofO5GZ-DN0/view?usp=sharing
BCOM(P),CORPORATE ACCOUNTING,2023,Not Specified,,https://drive.google.com/file/d/1D5xcLgdrMBfbzGTKS_hLK3rxC6qmmzB4/view?usp=drive_link,,Paper Code 2412091201 | Syllabus: https://drive.google.com/file/d/1wAxc2IDHwhXakiVVd87ihBlsj3mv9tAL/view?usp=drive_link
BCOM(P),ENVIRONMENTAL SCIENCE: THEORY INTO PRACTICE - II,2023,Not Specified,,https://drive.google.com/file/d/1_nz2_Q0o7GFFUBq2BxQC6hdqgQU3uLVH/view?usp=drive_link,,Paper Code 2181002001 | Syllabus: https://drive.google.com/file/d/1ZhA-OV-QT2EYqe32EFkqgyl6BAsnxnK6/view?usp=drive_link
BCOM(P),FINANCIAL ACCOUNTING,2023,Not Specified,,https://drive.google.com/file/d/1UktV5OWdp3ijS8Kvv5q6QCgMKGly2VEb/view?usp=drive_link,,Paper Code 2412091103 | Syllabus: https://drive.google.com/file/d/1K1MLGRL7MimRwiIDamdool6GaX2pKarR/view?usp=drive_link
BCOM(P),FINANCIAL MANAGEMENT,2023,Not Specified,,https://drive.google.com/file/d/1p3iOMPA9kIYml5pSoX09D7y5iUY2awph/view?usp=drive_link,,Paper Code 2412092302 | Syllabus: https://drive.google.com/file/d/1th-qiUQ86ooeVtS3TYJdAQRNXG4UPsgY/view?usp=drive_link
BCOM(P),PERSONAL FINANCIAL PLANNING,2023,Not Specified,,https://drive.google.com/file/d/1iDPqUZd32pdMEY34sUlNRwGZLC4QJTyQ/view?usp=drive_link,,Paper Code 2416001004 | Syllabus: https://drive.google.com/file/d/1721tFLHGp-O-m3-dehusJZen8FGvb4Qt/view?usp=drive_link
BCOM(P),PRINCIPLES OF MARKETING,2023,Not Specified,,https://drive.google.com/file/d/1T7hVcVe2XmqKjslnX0pVKEzp7sAFHCfk/view?usp=drive_link,,Paper Code 2412092303 | Syllabus: https://drive.google.com/file/d/1q3h-3es4a_KNApTyzxr5wOO-sNkCcFk3/view?usp=drive_link
BCOM(P),COMPANY LAW,2024,Not Specified,,https://drive.google.com/file/d/1l79WImU0t9ThPow66g-r44XRsCXUWX9u/view?usp=sharing,,Paper Code 2412091202 | Syllabus: https://drive.google.com/file/d/1H5JUK98VT-G9W_gK_G890B0va-uc_scL/view?usp=drive_link
BCOM(P),CORPORATE ACCOUNTING,2024,Not Specified,,https://drive.google.com/file/d/1fw6-7ATHe6pbj8oyEAxA1x4rUC1YGeWC/view?usp=sharing,,Paper Code 2412091201 | Syllabus: https://drive.google.com/file/d/1wAxc2IDHwhXakiVVd87ihBlsj3mv9tAL/view?usp=drive_link
BCOM(P),COST ACCOUNTING,2024,Not Specified,,https://drive.google.com/file/d/1k4Ur6hZ-PYj0mSv9EvpFlGJUeSUp6I3L/view?usp=drive_link,,Paper Code 2412092402 | Syllabus: https://drive.google.com/file/d/1I0gUMU1QOh8-mooJMtds_sHrnaMwHysq/view?usp=drive_link
BCOM(P),ENTREPRENEURSHIP & NEW VENTURE PLANNING,2024,Not Specified,,https://drive.google.com/file/d/1ez43izoNkzWvxxvQGno9ad40HL_w6sV0/view?usp=drive_link,,Paper Code 2412092401 | Syllabus: https://drive.google.com/file/d/1aagMddql23nk9lpeuom9b8CV7rtNtO0H/view?usp=drive_link
BCOM(P),HUMAN RESOURCE MANAGEMENT,2024,Not Specified,,https://drive.google.com/file/d/131DjcpnvzNK4kFg8Pn8MskPD5C5CKgkM/view?usp=sharing,,Paper Code 2412091203 | Syllabus: https://drive.google.com/file/d/1FeMJkzV-UrLI_szJEMfi-FuiaDt38kLg/view?usp=drive_link
BCOM(P),INTERNATIONAL BUSINESS,2024,Not Specified,,https://drive.google.com/file/d/1rJx_OZ80_meyigdzN95cXXXeZbW8mGtK/view?usp=drive_link,,Paper Code 2412092403 | Syllabus: https://drive.google.com/file/d/1yrUEGju5KLhUZ2AHYIbYSgYNAxWMgFBA/view?usp=drive_link
BCOM(P),AUDITING,2025,Not Specified,,https://drive.google.com/file/d/11yhiurM-FYZ-4zV2G4CeebY3wrjFykWU/view?usp=sharing,,Paper Code 2413090006 | Syllabus: https://drive.google.com/file/d/1Elrt4VPud83bqLBtVcosW7ibdAMgDwRp/view?usp=drive_link
BCOM(P),BUSINESS ECONOMICS,2025,Not Specified,,https://drive.google.com/file/d/13SmvmY_NTyqEPEOQXrOOsTU9DzI0ique/view?usp=sharing,,Paper Code 2412093502 | Syllabus: https://drive.google.com/file/d/1oms-RxwvtP0t3zTImxhGBHAX0u-l7XBL/view?usp=drive_link
BCOM(P),BUSINESS LAWS,2025,Not Specified,,https://drive.google.com/file/d/1aYvBeztW18ifY3LWxN4zG09Bw0HwjG4k/view?usp=sharing,,Paper Code 2412091102 | Syllabus: https://drive.google.com/file/d/12znok_4I0rlSdIgu0aOG-3vfe9MInRk0/view?usp=drive_link
BCOM(P),BUSINESS ORGANISATION AND MANAGEMENT,2025,Not Specified,,https://drive.google.com/file/d/14H-NNF7lMxrsI1mr57ZrUO5laOPp8t78/view?usp=sharing,,Paper Code 2412091101 | Syllabus: https://drive.google.com/file/d/1hQRyBhAOjFAKr8u0o-Pd4XJ9Ot7zHxwB/view?usp=drive_link
