course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
DEPARTMENT OF BOTANY,Genetics And Evolutionary Biology,2024,May-June,,https://drive.google.com/uc?export=download&id=10Ah1yFaHF7Cch1DTKz1SQNv4rnrTSkeT,,[S] | UPC 42234406 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Medicinal Botany,2022,May-June,,https://drive.google.com/uc?export=download&id=1lVL0Cn3YbkyELszMjm_a-O83sxRbXSu5,,[S] | UPC 32163404 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Medicinal Botany,2023,May-June,,https://drive.google.com/uc?export=download&id=1fXeM_vg_V6AJj9DGb_CNFfQoIT8QignM,,[S] | UPC 32163404 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Medicinal Botany,2024,May-June,,https://drive.google.com/uc?export=download&id=1lLfvBWAPb-p162wIhwMIpNwJKlbwbCJE,,[S] | UPC 32163404 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Microbiology And Phycology,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ZKajXFzWtUsHaXz46rDqE_BfC3_9V5Rd,,[S] | UPC 32161101 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Mycology And Phytopathology,2022,May-June,,https://drive.google.com/uc?export=download&id=117HuvpZZa-YKlQLM_awfuFlH8C13S-ic,,[S] | UPC 32161201 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Plant Ecology And Taxonomy,2022,May-June,,https://drive.google.com/uc?export=download&id=1DHRIkqqGMtSC4L_ObtObf9kvTBLVuQnT,,[S] | UPC 32165201 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Economic Botany And Biotechnology,2022,May-June,,https://drive.google.com/uc?export=download&id=1NqG-7TJvV6g6PvMQARwFkzMX71sdA2mN,,[S] | UPC 32165401 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Analytical Techniques In Plant Sciences,2022,May-June,,https://drive.google.com/uc?export=download&id=1nO-IMb7tZdQ0Gz5CNHW7Dbo0y3ZPxdyY,,[S] | UPC 42167904 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Plant Metabolism,2023,May-June,,https://drive.google.com/uc?export=download&id=1lBbD-l_0Gwclfnnm7Z6shHg2FeAUUgrI,,[S] | UPC 32161601 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Plant Metabolism,2024,May-June,,https://drive.google.com/uc?export=download&id=1-_3oviWuz2EDZQbv8O5W9IrSRcNzlMg5,,[S] | UPC 32161601 | Exact (Question Bank code match)
DEPARTMENT OF BOTANY,Plant Ecology And Taxonomy,2022,May-June,,https://drive.google.com/uc?export=download&id=1kdNx5V5VIrmUZaF4D_YGE67oUf7Ox68-,,[S] | UPC 32165201 | Exact (Question Bank code match)
B.Sc. (Hons.) Botany,Advanced tools & Analytical Techniques in Plant Biology,2025,May-June,,https://drive.google.com/uc?export=download&id=1KnziKfKy4sXyaBOQ2H6MpdcYbAwIdcLg,,[S] | UPC 2162013603 | Exact (UPC/syllabus match)
B. Sc. Life Science (Botany) ; B.Sc. (Hons.) Botany,Applied Phycology,2024,May-June,,https://drive.google.com/uc?export=download&id=1fIplxVrIkb66KPVdLckVKXb4-XkKFBCg,,[S] | UPC 2163012003 | Exact (UPC/syllabus match)
B. Sc. Life Science (Botany) ; B.Sc. (Hons.) Botany,Applied Phycology,2025,May-June,,https://drive.google.com/uc?export=download&id=1jdBOjv_TKQZrkRO69UY16d6aJ3KOl5-Q,,[S] | UPC 2163012003 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Basic Laboratory and Field Skills in Plant Biology,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=12mIWii82ROubhXSTW7YfprYSQBnvPyPi,,[S] | UPC 2162011103 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Basic Laboratory and Field Skills in Plant Biology,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=10dT0Qd9G-KR9Ev0QMrmiivMMjpvkhTHW,,[S] | UPC 2162011103 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Basic Laboratory and Field Skills in Plant Biology,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1_ME0EYPN42NQcrfv6zlqeY-u8tENKxv1,,[S] | UPC 2162011103 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Biofertilizers,2025,May-June,,https://drive.google.com/uc?export=download&id=1SBQf2OyKL-H2iEZfFEpjP6dBdKRqknP9,,[S] | UPC 2164001002 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Biofertilizers,2025,May-June,,https://drive.google.com/uc?export=download&id=1U4vWv8HdpE6v0SoSfTLXOLLn5VAcDTxn,,[S] | UPC 2164001002 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,"Bryophytes, Pteridophytes and Gymnosperms",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1u815Dyi4m08dY05xrLuK1hysbzTi3WDe,,[S] | UPC 2162012302 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Cell Biology: Organelles and Biomolecules,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1mYeFJoAbB-K-mlruuwge6o2bTuWlRSgN,,[S] | UPC 2162011102 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Cell Biology: Organelles and Biomolecules,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1bqI-6mFuugqI40-4UqYwZ4Im0iVTKZaE,,[S] | UPC 2162011102 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Botany,Ecology and Conservation,2024,May-June,,https://drive.google.com/uc?export=download&id=1soMQpQ7d6oXMYCsmRkGnhALa6leqMNSG,,[S] | UPC 2162012402 | Exact (UPC/syllabus match)
